,team1,team2,0,1
1610,Minnesota,Wofford,0.613552248,0.386447752
1611,Minnesota,Yale,0.563041899,0.436958101
1612,Mississippi,Mississippi State,0.685020371,0.314979629
1613,Mississippi,Montana,0.543412233,0.456587767
1614,Mississippi,Murray State,0.578975321,0.421024679
1615,Mississippi,North Dakota State,0.859317849,0.140682151
1616,Mississippi,Northern Kentucky,0.642559941,0.357440059
1617,Mississippi,North Carolina Central,0.91631829,0.08368171
1618,Mississippi,Nevada,0.585345315,0.414654685
1619,Mississippi,New Mexico State,0.756571622,0.243428378
1620,Mississippi,North Carolina,0.309177088,0.690822912
1621,Mississippi,Northeastern,0.424941914,0.575058086
1622,Mississippi,Ohio State,0.216133425,0.783866575
1623,Mississippi,Oklahoma,0.356301156,0.643698844
1624,Mississippi,Old Dominion,0.569750095,0.430249905
1625,Mississippi,Oregon,0.36471079,0.63528921
1626,Mississippi,Prairie View,0.834793085,0.165206915
1627,Mississippi,Purdue,0.334852366,0.665147634
1628,Mississippi,Seton Hall,0.482409546,0.517590454
1629,Mississippi,St. John's (NY),0.567289973,0.432710027
1630,Mississippi,Saint Louis,0.698470664,0.301529336
1631,Mississippi,Saint Mary's,0.424206365,0.575793635
1632,Mississippi,Syracuse,0.308002751,0.691997249
1633,Mississippi,Temple,0.559811717,0.440188283
1634,Mississippi,Tennessee,0.329223605,0.670776395
1635,Mississippi,Texas Tech,0.597724552,0.402275448
1636,Mississippi,UC-Irvine,0.551785651,0.448214349
1637,Mississippi,Central Florida,0.581758272,0.418241728
1638,Mississippi,Utah State,0.712243803,0.287756197
1639,Mississippi,VCU,0.390752633,0.609247367
1640,Mississippi,Vermont,0.494919489,0.505080511
1641,Mississippi,Villanova,0.372159259,0.627840741
1642,Mississippi,Virginia,0.140209385,0.859790615
1643,Mississippi,Virginia Tech,0.55688079,0.44311921
1644,Mississippi,Washington,0.528903901,0.471096099
1645,Mississippi,Wisconsin,0.425699692,0.574300308
1646,Mississippi,Wofford,0.640568525,0.359431475
1647,Mississippi,Yale,0.74883106,0.25116894
1648,Mississippi State,Montana,0.585821895,0.414178105
1649,Mississippi State,Murray State,0.647440681,0.352559319
1650,Mississippi State,North Dakota State,0.852912167,0.147087833
1651,Mississippi State,Northern Kentucky,0.654142805,0.345857195
1652,Mississippi State,North Carolina Central,0.921188262,0.078811738
1653,Mississippi State,Nevada,0.527762266,0.472237734
1654,Mississippi State,New Mexico State,0.817452737,0.182547263
1655,Mississippi State,North Carolina,0.193565681,0.806434319
1656,Mississippi State,Northeastern,0.526670647,0.473329353
1657,Mississippi State,Ohio State,0.40521985,0.59478015
1658,Mississippi State,Oklahoma,0.347101133,0.652898867
1659,Mississippi State,Old Dominion,0.676393318,0.323606682
1660,Mississippi State,Oregon,0.458714903,0.541285097
1661,Mississippi State,Prairie View,0.865761007,0.134238993
1662,Mississippi State,Purdue,0.313220407,0.686779593
1663,Mississippi State,Seton Hall,0.318711071,0.681288929
1664,Mississippi State,St. John's (NY),0.498407259,0.501592741
1665,Mississippi State,Saint Louis,0.706394562,0.293605438
1666,Mississippi State,Saint Mary's,0.318487349,0.681512651
1667,Mississippi State,Syracuse,0.502451273,0.497548727
1668,Mississippi State,Temple,0.478542986,0.521457014
1669,Mississippi State,Tennessee,0.192683473,0.807316527
1670,Mississippi State,Texas Tech,0.392880997,0.607119003
1671,Mississippi State,UC-Irvine,0.556241459,0.443758541
1672,Mississippi State,Central Florida,0.557794617,0.442205383
1673,Mississippi State,Utah State,0.539198704,0.460801296
1674,Mississippi State,VCU,0.198139207,0.801860793
1675,Mississippi State,Vermont,0.706536994,0.293463006
1676,Mississippi State,Villanova,0.139281335,0.860718665
1677,Mississippi State,Virginia,0.39228378,0.60771622
1678,Mississippi State,Virginia Tech,0.376677733,0.623322267
1679,Mississippi State,Washington,0.210041183,0.789958817
1680,Mississippi State,Wisconsin,0.191180525,0.808819475
1681,Mississippi State,Wofford,0.546417269,0.453582731
1682,Mississippi State,Yale,0.725340162,0.274659838
1683,Montana,Murray State,0.148056752,0.851943248
1684,Montana,North Dakota State,0.557077883,0.442922117
1685,Montana,Northern Kentucky,0.745713668,0.254286332
1686,Montana,North Carolina Central,0.77863483,0.22136517
1687,Montana,Nevada,0.115891837,0.884108163
1688,Montana,New Mexico State,0.331536022,0.668463978
1689,Montana,North Carolina,0.047411095,0.952588905
1690,Montana,Northeastern,0.471395828,0.528604172
1691,Montana,Ohio State,0.24037894,0.75962106
1692,Montana,Oklahoma,0.233370759,0.766629241
1693,Montana,Old Dominion,0.161470559,0.838529441
1694,Montana,Oregon,0.146650496,0.853349504
1695,Montana,Prairie View,0.676234956,0.323765044
1696,Montana,Purdue,0.053105663,0.946894337
1697,Montana,Seton Hall,0.18961404,0.81038596
1698,Montana,St. John's (NY),0.475118803,0.524881197
1699,Montana,Saint Louis,0.408873825,0.591126175
1700,Montana,Saint Mary's,0.196981375,0.803018625
1701,Montana,Syracuse,0.20194526,0.79805474
1702,Montana,Temple,0.317417791,0.682582209
1703,Montana,Tennessee,0.091753093,0.908246907
1704,Montana,Texas Tech,0.160476421,0.839523579
1705,Montana,UC-Irvine,0.564737931,0.435262069
1706,Montana,Central Florida,0.277337778,0.722662222
1707,Montana,Utah State,0.450015172,0.549984828
1708,Montana,VCU,0.048246907,0.951753093
1709,Montana,Vermont,0.425012156,0.574987844
1710,Montana,Villanova,0.072090282,0.927909718
1711,Montana,Virginia,0.138073754,0.861926246
1712,Montana,Virginia Tech,0.2821698,0.7178302
1713,Montana,Washington,0.141035499,0.858964501
1714,Montana,Wisconsin,0.071566595,0.928433405
1715,Montana,Wofford,0.612092144,0.387907856
1716,Montana,Yale,0.679556748,0.320443252
1717,Murray State,North Dakota State,0.747633263,0.252366737
1718,Murray State,Northern Kentucky,0.612634963,0.387365037
1719,Murray State,North Carolina Central,0.811813312,0.188186688
1720,Murray State,Nevada,0.412936636,0.587063364
1721,Murray State,New Mexico State,0.580249403,0.419750597
1722,Murray State,North Carolina,0.086875793,0.913124207
1723,Murray State,Northeastern,0.624670516,0.375329484
1724,Murray State,Ohio State,0.347059195,0.652940805
1725,Murray State,Oklahoma,0.310314318,0.689685682
1726,Murray State,Old Dominion,0.427580236,0.572419764
1727,Murray State,Oregon,0.328228652,0.671771348
1728,Murray State,Prairie View,0.667194677,0.332805323
1729,Murray State,Purdue,0.050817208,0.949182792
1730,Murray State,Seton Hall,0.283554606,0.716445394
1731,Murray State,St. John's (NY),0.426783777,0.573216223
1732,Murray State,Saint Louis,0.460128875,0.539871125
1733,Murray State,Saint Mary's,0.39449326,0.60550674
1734,Murray State,Syracuse,0.291315023,0.708684977
1735,Murray State,Temple,0.342428017,0.657571983
1736,Murray State,Tennessee,0.232718377,0.767281623
1737,Murray State,Texas Tech,0.121850056,0.878149944
1738,Murray State,UC-Irvine,0.616553022,0.383446978
1739,Murray State,Central Florida,0.420538962,0.579461038
1740,Murray State,Utah State,0.509293319,0.490706681
1741,Murray State,VCU,0.218652291,0.781347709
1742,Murray State,Vermont,0.617445735,0.382554265
1743,Murray State,Villanova,0.086597459,0.913402541
1744,Murray State,Virginia,0.093689393,0.906310607
1745,Murray State,Virginia Tech,0.324383542,0.675616458
1746,Murray State,Washington,0.250155957,0.749844043
1747,Murray State,Wisconsin,0.114034367,0.885965633
1748,Murray State,Wofford,0.555635128,0.444364872
1749,Murray State,Yale,0.77057092,0.22942908
1750,North Dakota State,Northern Kentucky,0.542258205,0.457741795
1751,North Dakota State,North Carolina Central,0.782004049,0.217995951
1752,North Dakota State,Nevada,0.131177289,0.868822711
1753,North Dakota State,New Mexico State,0.160266764,0.839733236
1754,North Dakota State,North Carolina,0.105173285,0.894826715
1755,North Dakota State,Northeastern,0.537678621,0.462321379
1756,North Dakota State,Ohio State,0.038996878,0.961003122
1757,North Dakota State,Oklahoma,0.051995823,0.948004177
1758,North Dakota State,Old Dominion,0.282162026,0.717837974
1759,North Dakota State,Oregon,0.056181275,0.943818725
1760,North Dakota State,Prairie View,0.570669741,0.429330259
1761,North Dakota State,Purdue,0.094935929,0.905064071
1762,North Dakota State,Seton Hall,0.103173369,0.896826631
1763,North Dakota State,St. John's (NY),0.131193486,0.868806514
1764,North Dakota State,Saint Louis,0.290881543,0.709118457
1765,North Dakota State,Saint Mary's,0.066471617,0.933528383
1766,North Dakota State,Syracuse,0.079005036,0.920994964
1767,North Dakota State,Temple,0.194578491,0.805421509
1768,North Dakota State,Tennessee,0.132811031,0.867188969
1769,North Dakota State,Texas Tech,0.227721771,0.772278229
1770,North Dakota State,UC-Irvine,0.643582551,0.356417449
1771,North Dakota State,Central Florida,0.100356831,0.899643169
1772,North Dakota State,Utah State,0.109970325,0.890029675
1773,North Dakota State,VCU,0.08460306,0.91539694
1774,North Dakota State,Vermont,0.349603905,0.650396095
1775,North Dakota State,Villanova,0.100013453,0.899986547
1776,North Dakota State,Virginia,0.148906353,0.851093647
1777,North Dakota State,Virginia Tech,0.179434947,0.820565053
1778,North Dakota State,Washington,0.181271601,0.818728399
1779,North Dakota State,Wisconsin,0.112252287,0.887747713
1780,North Dakota State,Wofford,0.593843684,0.406156316
1781,North Dakota State,Yale,0.680230123,0.319769877
1782,Northern Kentucky,North Carolina Central,0.748335601,0.251664399
1783,Northern Kentucky,Nevada,0.10059541,0.89940459
1784,Northern Kentucky,New Mexico State,0.032482511,0.967517489
1785,Northern Kentucky,North Carolina,0.063744167,0.936255833
1786,Northern Kentucky,Northeastern,0.195552884,0.804447116
1787,Northern Kentucky,Ohio State,0.173084753,0.826915247
1788,Northern Kentucky,Oklahoma,0.071796214,0.928203786
1789,Northern Kentucky,Old Dominion,0.11877307,0.88122693
1790,Northern Kentucky,Oregon,0.065113604,0.934886396
1791,Northern Kentucky,Prairie View,0.552343797,0.447656203
1792,Northern Kentucky,Purdue,0.081879027,0.918120973
1793,Northern Kentucky,Seton Hall,0.126605194,0.873394806
1794,Northern Kentucky,St. John's (NY),0.109436956,0.890563044
1795,Northern Kentucky,Saint Louis,0.078935015,0.921064985
1796,Northern Kentucky,Saint Mary's,0.045470643,0.954529357
1797,Northern Kentucky,Syracuse,0.175745647,0.824254353
1798,Northern Kentucky,Temple,0.128675374,0.871324626
1799,Northern Kentucky,Tennessee,0.102516248,0.897483752
1800,Northern Kentucky,Texas Tech,0.108279879,0.891720121
1801,Northern Kentucky,UC-Irvine,0.119456983,0.880543017
1802,Northern Kentucky,Central Florida,0.056067593,0.943932407
1803,Northern Kentucky,Utah State,0.041526085,0.958473915
1804,Northern Kentucky,VCU,0.086983894,0.913016106
1805,Northern Kentucky,Vermont,0.176799778,0.823200222
1806,Northern Kentucky,Villanova,0.102610688,0.897389312
1807,Northern Kentucky,Virginia,0.139709301,0.860290699
1808,Northern Kentucky,Virginia Tech,0.124248171,0.875751829
1809,Northern Kentucky,Washington,0.095861935,0.904138065
1810,Northern Kentucky,Wisconsin,0.103579016,0.896420984
1811,Northern Kentucky,Wofford,0.18680722,0.81319278
1812,Northern Kentucky,Yale,0.483318758,0.516681242
1813,North Carolina Central,Nevada,0.139239681,0.860760319
1814,North Carolina Central,New Mexico State,0.048620052,0.951379948
1815,North Carolina Central,North Carolina,0.085391063,0.914608937
1816,North Carolina Central,Northeastern,0.202085719,0.797914281
1817,North Carolina Central,Ohio State,0.074674791,0.925325209
1818,North Carolina Central,Oklahoma,0.084649927,0.915350073
1819,North Carolina Central,Old Dominion,0.12044136,0.87955864
1820,North Carolina Central,Oregon,0.090758246,0.909241754
1821,North Carolina Central,Prairie View,0.515357268,0.484642732
1822,North Carolina Central,Purdue,0.134519136,0.865480864
1823,North Carolina Central,Seton Hall,0.153610102,0.846389898
1824,North Carolina Central,St. John's (NY),0.121824726,0.878175274
1825,North Carolina Central,Saint Louis,0.086555702,0.913444298
1826,North Carolina Central,Saint Mary's,0.089651798,0.910348202
1827,North Carolina Central,Syracuse,0.098693665,0.901306335
1828,North Carolina Central,Temple,0.135891701,0.864108299
1829,North Carolina Central,Tennessee,0.182742353,0.817257647
1830,North Carolina Central,Texas Tech,0.184960692,0.815039308
1831,North Carolina Central,UC-Irvine,0.190657961,0.809342039
1832,North Carolina Central,Central Florida,0.082287486,0.917712514
1833,North Carolina Central,Utah State,0.0582454,0.9417546
1834,North Carolina Central,VCU,0.146020723,0.853979277
1835,North Carolina Central,Vermont,0.103418446,0.896581554
1836,North Carolina Central,Villanova,0.129580382,0.870419618
1837,North Carolina Central,Virginia,0.185042259,0.814957741
1838,North Carolina Central,Virginia Tech,0.146104795,0.853895205
1839,North Carolina Central,Washington,0.142764093,0.857235907
1840,North Carolina Central,Wisconsin,0.133379744,0.866620256
1841,North Carolina Central,Wofford,0.124276855,0.875723145
1842,North Carolina Central,Yale,0.274193112,0.725806888
1843,Nevada,New Mexico State,0.627485477,0.372514523
1844,Nevada,North Carolina,0.176368859,0.823631141
1845,Nevada,Northeastern,0.877190716,0.122809284
1846,Nevada,Ohio State,0.52676702,0.47323298
1847,Nevada,Oklahoma,0.477251129,0.522748871
1848,Nevada,Old Dominion,0.735544094,0.264455906
1849,Nevada,Oregon,0.525544361,0.474455639
1850,Nevada,Prairie View,0.923673445,0.076326555
1851,Nevada,Purdue,0.174398895,0.825601105
1852,Nevada,Seton Hall,0.410212709,0.589787291
1853,Nevada,St. John's (NY),0.561689507,0.438310493
1854,Nevada,Saint Louis,0.790809752,0.209190248
1855,Nevada,Saint Mary's,0.488351998,0.511648002
1856,Nevada,Syracuse,0.457700156,0.542299844
1857,Nevada,Temple,0.425056476,0.574943524
1858,Nevada,Tennessee,0.287291959,0.712708041
1859,Nevada,Texas Tech,0.159666785,0.840333215
1860,Nevada,UC-Irvine,0.88780831,0.11219169
1861,Nevada,Central Florida,0.732539074,0.267460926
1862,Nevada,Utah State,0.562456545,0.437543455
1863,Nevada,VCU,0.244775846,0.755224154
1864,Nevada,Vermont,0.845264853,0.154735147
1865,Nevada,Villanova,0.332041337,0.667958663
1866,Nevada,Virginia,0.225073573,0.774926427
1867,Nevada,Virginia Tech,0.241101832,0.758898168
1868,Nevada,Washington,0.324758354,0.675241646
1869,Nevada,Wisconsin,0.244381767,0.755618233
1870,Nevada,Wofford,0.823454843,0.176545157
1871,Nevada,Yale,0.834542273,0.165457727
1872,New Mexico State,North Carolina,0.208136482,0.791863518
1873,New Mexico State,Northeastern,0.616789539,0.383210461
1874,New Mexico State,Ohio State,0.327819468,0.672180532
1875,New Mexico State,Oklahoma,0.212764102,0.787235898
1876,New Mexico State,Old Dominion,0.448320611,0.551679389
1877,New Mexico State,Oregon,0.256396023,0.743603977
1878,New Mexico State,Prairie View,0.862295803,0.137704197
1879,New Mexico State,Purdue,0.222405427,0.777594573
1880,New Mexico State,Seton Hall,0.282044191,0.717955809
1881,New Mexico State,St. John's (NY),0.368316617,0.631683383
1882,New Mexico State,Saint Louis,0.591920379,0.408079621
1883,New Mexico State,Saint Mary's,0.248810108,0.751189892
1884,New Mexico State,Syracuse,0.308393363,0.691606637
1885,New Mexico State,Temple,0.224067432,0.775932568
1886,New Mexico State,Tennessee,0.428264411,0.571735589
1887,New Mexico State,Texas Tech,0.278341494,0.721658506
1888,New Mexico State,UC-Irvine,0.580122426,0.419877574
1889,New Mexico State,Central Florida,0.45904787,0.54095213
1890,New Mexico State,Utah State,0.404614892,0.595385108
1891,New Mexico State,VCU,0.424770109,0.575229891
1892,New Mexico State,Vermont,0.806830025,0.193169975
1893,New Mexico State,Villanova,0.195029928,0.804970072
1894,New Mexico State,Virginia,0.13022755,0.86977245
1895,New Mexico State,Virginia Tech,0.198704083,0.801295917
1896,New Mexico State,Washington,0.190255851,0.809744149
1897,New Mexico State,Wisconsin,0.202814285,0.797185715
1898,New Mexico State,Wofford,0.52885504,0.47114496
1899,New Mexico State,Yale,0.677397398,0.322602602
1900,North Carolina,Northeastern,0.864985786,0.135014214
1901,North Carolina,Ohio State,0.792589877,0.207410123
1902,North Carolina,Oklahoma,0.746068384,0.253931616
1903,North Carolina,Old Dominion,0.778165524,0.221834476
1904,North Carolina,Oregon,0.774761435,0.225238565
1905,North Carolina,Prairie View,0.875208041,0.124791959
1906,North Carolina,Purdue,0.741265799,0.258734201
1907,North Carolina,Seton Hall,0.801803712,0.198196288
1908,North Carolina,St. John's (NY),0.708554458,0.291445542
1909,North Carolina,Saint Louis,0.81669577,0.18330423
1910,North Carolina,Saint Mary's,0.627739639,0.372260361
1911,North Carolina,Syracuse,0.757100029,0.242899971
1912,North Carolina,Temple,0.750998013,0.249001987
1913,North Carolina,Tennessee,0.544778425,0.455221575
1914,North Carolina,Texas Tech,0.615527545,0.384472455
1915,North Carolina,UC-Irvine,0.628353244,0.371646756
1916,North Carolina,Central Florida,0.547217689,0.452782311
1917,North Carolina,Utah State,0.488223473,0.511776527
1918,North Carolina,VCU,0.572959144,0.427040856
1919,North Carolina,Vermont,0.833887579,0.166112421
1920,North Carolina,Villanova,0.796504088,0.203495912
1921,North Carolina,Virginia,0.571553036,0.428446964
1922,North Carolina,Virginia Tech,0.507833748,0.492166252
1923,North Carolina,Washington,0.734295731,0.265704269
1924,North Carolina,Wisconsin,0.727872155,0.272127845
1925,North Carolina,Wofford,0.501474625,0.498525375
1926,North Carolina,Yale,0.724918512,0.275081488
1927,Northeastern,Ohio State,0.267142535,0.732857465
1928,Northeastern,Oklahoma,0.20916465,0.79083535
1929,Northeastern,Old Dominion,0.342902658,0.657097342
1930,Northeastern,Oregon,0.196553274,0.803446726
1931,Northeastern,Prairie View,0.800482022,0.199517978
1932,Northeastern,Purdue,0.088613715,0.911386285
1933,Northeastern,Seton Hall,0.370058393,0.629941607
1934,Northeastern,St. John's (NY),0.299538219,0.700461781
1935,Northeastern,Saint Louis,0.520428265,0.479571735
1936,Northeastern,Saint Mary's,0.167908727,0.832091273
1937,Northeastern,Syracuse,0.29412515,0.70587485
1938,Northeastern,Temple,0.40662844,0.59337156
1939,Northeastern,Tennessee,0.051029931,0.948970069
1940,Northeastern,Texas Tech,0.127252957,0.872747043
1941,Northeastern,UC-Irvine,0.767003374,0.232996626
1942,Northeastern,Central Florida,0.250142621,0.749857379
1943,Northeastern,Utah State,0.274880858,0.725119142
1944,Northeastern,VCU,0.294826401,0.705173599
1945,Northeastern,Vermont,0.336519329,0.663480671
1946,Northeastern,Villanova,0.256730668,0.743269332
1947,Northeastern,Virginia,0.139644862,0.860355138
1948,Northeastern,Virginia Tech,0.423740357,0.576259643
1949,Northeastern,Washington,0.383310812,0.616689188
1950,Northeastern,Wisconsin,0.273509927,0.726490073
1951,Northeastern,Wofford,0.59549112,0.40450888
1952,Northeastern,Yale,0.566709694,0.433290306
1953,Ohio State,Oklahoma,0.638147421,0.361852579
1954,Ohio State,Old Dominion,0.658648999,0.341351001
1955,Ohio State,Oregon,0.490383186,0.509616814
1956,Ohio State,Prairie View,0.816338271,0.183661729
1957,Ohio State,Purdue,0.619697291,0.380302709
1958,Ohio State,Seton Hall,0.602635423,0.397364577
1959,Ohio State,St. John's (NY),0.571638679,0.428361321
1960,Ohio State,Saint Louis,0.65579427,0.34420573
1961,Ohio State,Saint Mary's,0.678322792,0.321677208
1962,Ohio State,Syracuse,0.365443681,0.634556319
1963,Ohio State,Temple,0.563730214,0.436269786
1964,Ohio State,Tennessee,0.621131492,0.378868508
1965,Ohio State,Texas Tech,0.520010063,0.479989937
1966,Ohio State,UC-Irvine,0.610139101,0.389860899
1967,Ohio State,Central Florida,0.625405108,0.374594892
1968,Ohio State,Utah State,0.693582653,0.306417347
1969,Ohio State,VCU,0.584615846,0.415384154
1970,Ohio State,Vermont,0.503718514,0.496281486
1971,Ohio State,Villanova,0.554147519,0.445852481
1972,Ohio State,Virginia,0.601129782,0.398870218
1973,Ohio State,Virginia Tech,0.565833622,0.434166378
1974,Ohio State,Washington,0.515427011,0.484572989
1975,Ohio State,Wisconsin,0.445061614,0.554938386
1976,Ohio State,Wofford,0.6201894,0.3798106
1977,Ohio State,Yale,0.565571936,0.434428064
1978,Oklahoma,Old Dominion,0.515946064,0.484053936
1979,Oklahoma,Oregon,0.658611476,0.341388524
1980,Oklahoma,Prairie View,0.850481576,0.149518424
1981,Oklahoma,Purdue,0.431236896,0.568763104
1982,Oklahoma,Seton Hall,0.650973009,0.349026991
1983,Oklahoma,St. John's (NY),0.540652165,0.459347835
1984,Oklahoma,Saint Louis,0.701819407,0.298180593
1985,Oklahoma,Saint Mary's,0.65893098,0.34106902
1986,Oklahoma,Syracuse,0.226351282,0.773648718
1987,Oklahoma,Temple,0.580411441,0.419588559
1988,Oklahoma,Tennessee,0.624443294,0.375556706
1989,Oklahoma,Texas Tech,0.602119164,0.397880836
1990,Oklahoma,UC-Irvine,0.558890611,0.441109389
1991,Oklahoma,Central Florida,0.533298755,0.466701245
1992,Oklahoma,Utah State,0.666073278,0.333926722
1993,Oklahoma,VCU,0.556536781,0.443463219
1994,Oklahoma,Vermont,0.561911534,0.438088466
1995,Oklahoma,Villanova,0.401138025,0.598861975
1996,Oklahoma,Virginia,0.377471764,0.622528236
1997,Oklahoma,Virginia Tech,0.590358386,0.409641614
1998,Oklahoma,Washington,0.611401239,0.388598761
1999,Oklahoma,Wisconsin,0.372120474,0.627879526
2000,Oklahoma,Wofford,0.603247164,0.396752836
2001,Oklahoma,Yale,0.586940552,0.413059448
2002,Old Dominion,Oregon,0.263302451,0.736697549
2003,Old Dominion,Prairie View,0.881760289,0.118239711
2004,Old Dominion,Purdue,0.277977615,0.722022385
2005,Old Dominion,Seton Hall,0.319438108,0.680561892
2006,Old Dominion,St. John's (NY),0.206884822,0.793115178
2007,Old Dominion,Saint Louis,0.578092787,0.421907213
2008,Old Dominion,Saint Mary's,0.362525884,0.637474116
2009,Old Dominion,Syracuse,0.221946352,0.778053648
2010,Old Dominion,Temple,0.345092756,0.654907244
2011,Old Dominion,Tennessee,0.369572517,0.630427483
2012,Old Dominion,Texas Tech,0.3006095,0.6993905
2013,Old Dominion,UC-Irvine,0.589671325,0.410328675
2014,Old Dominion,Central Florida,0.335238154,0.664761846
2015,Old Dominion,Utah State,0.300376372,0.699623628
2016,Old Dominion,VCU,0.237317355,0.762682645
2017,Old Dominion,Vermont,0.510400447,0.489599553
2018,Old Dominion,Villanova,0.288222746,0.711777254
2019,Old Dominion,Virginia,0.179632479,0.820367521
2020,Old Dominion,Virginia Tech,0.324447328,0.675552672
2021,Old Dominion,Washington,0.21343825,0.78656175
2022,Old Dominion,Wisconsin,0.264303234,0.735696766
2023,Old Dominion,Wofford,0.537092856,0.462907144
2024,Old Dominion,Yale,0.688304668,0.311695332
2025,Oregon,Prairie View,0.817818864,0.182181136
2026,Oregon,Purdue,0.503202234,0.496797766
2027,Oregon,Seton Hall,0.583152957,0.416847043
2028,Oregon,St. John's (NY),0.604625675,0.395374325
2029,Oregon,Saint Louis,0.522621075,0.477378925
2030,Oregon,Saint Mary's,0.648976931,0.351023069
2031,Oregon,Syracuse,0.253702977,0.746297023
2032,Oregon,Temple,0.584302472,0.415697528
2033,Oregon,Tennessee,0.625512809,0.374487191
2034,Oregon,Texas Tech,0.621462702,0.378537298
2035,Oregon,UC-Irvine,0.603156051,0.396843949
2036,Oregon,Central Florida,0.520649481,0.479350519
2037,Oregon,Utah State,0.635567023,0.364432977
2038,Oregon,VCU,0.613595721,0.386404279
2039,Oregon,Vermont,0.708061292,0.291938708
2040,Oregon,Villanova,0.440435178,0.559564822
2041,Oregon,Virginia,0.391470835,0.608529165
2042,Oregon,Virginia Tech,0.500631584,0.499368416
2043,Oregon,Washington,0.669262999,0.330737001
2044,Oregon,Wisconsin,0.450977762,0.549022238
2045,Oregon,Wofford,0.558218083,0.441781917
2046,Oregon,Yale,0.746507589,0.253492411
2047,Prairie View,Purdue,0.106439578,0.893560422
2048,Prairie View,Seton Hall,0.151692128,0.848307872
2049,Prairie View,St. John's (NY),0.047827651,0.952172349
2050,Prairie View,Saint Louis,0.142469975,0.857530025
2051,Prairie View,Saint Mary's,0.15185841,0.84814159
2052,Prairie View,Syracuse,0.070737725,0.929262275
2053,Prairie View,Temple,0.043693894,0.956306106
2054,Prairie View,Tennessee,0.214628449,0.785371551
2055,Prairie View,Texas Tech,0.175505484,0.824494516
2056,Prairie View,UC-Irvine,0.158395535,0.841604465
2057,Prairie View,Central Florida,0.172308875,0.827691125
2058,Prairie View,Utah State,0.171776713,0.828223287
2059,Prairie View,VCU,0.174063264,0.825936736
2060,Prairie View,Vermont,0.120362695,0.879637305
2061,Prairie View,Villanova,0.175234656,0.824765344
2062,Prairie View,Virginia,0.199331857,0.800668143
2063,Prairie View,Virginia Tech,0.154562311,0.845437689
2064,Prairie View,Washington,0.13111635,0.86888365
2065,Prairie View,Wisconsin,0.170000901,0.829999099
2066,Prairie View,Wofford,0.132767637,0.867232363
2067,Prairie View,Yale,0.279516915,0.720483085
2068,Purdue,Seton Hall,0.6971712,0.3028288
2069,Purdue,St. John's (NY),0.767408724,0.232591276
2070,Purdue,Saint Louis,0.797110886,0.202889114
2071,Purdue,Saint Mary's,0.622885407,0.377114593
2072,Purdue,Syracuse,0.260810674,0.739189326
2073,Purdue,Temple,0.761238434,0.238761566
2074,Purdue,Tennessee,0.529864761,0.470135239
2075,Purdue,Texas Tech,0.599685643,0.400314357
2076,Purdue,UC-Irvine,0.672367826,0.327632174
2077,Purdue,Central Florida,0.637761034,0.362238966
2078,Purdue,Utah State,0.684898296,0.315101704
2079,Purdue,VCU,0.490786815,0.509213185
2080,Purdue,Vermont,0.598922306,0.401077694
2081,Purdue,Villanova,0.402276388,0.597723612
2082,Purdue,Virginia,0.499555921,0.500444079
2083,Purdue,Virginia Tech,0.508594046,0.491405954
2084,Purdue,Washington,0.47920597,0.52079403
2085,Purdue,Wisconsin,0.207508786,0.792491214
2086,Purdue,Wofford,0.59358475,0.40641525
2087,Purdue,Yale,0.782902774,0.217097226
2088,Seton Hall,St. John's (NY),0.701989335,0.298010665
2089,Seton Hall,Saint Louis,0.769127632,0.230872368
2090,Seton Hall,Saint Mary's,0.43751219,0.56248781
2091,Seton Hall,Syracuse,0.31188108,0.68811892
2092,Seton Hall,Temple,0.819205692,0.180794308
2093,Seton Hall,Tennessee,0.394064175,0.605935825
2094,Seton Hall,Texas Tech,0.632026463,0.367973537
2095,Seton Hall,UC-Irvine,0.575869669,0.424130331
2096,Seton Hall,Central Florida,0.606705556,0.393294444
2097,Seton Hall,Utah State,0.662659825,0.337340175
2098,Seton Hall,VCU,0.294680495,0.705319505
2099,Seton Hall,Vermont,0.560668618,0.439331382
2100,Seton Hall,Villanova,0.285250563,0.714749437
2101,Seton Hall,Virginia,0.214200828,0.785799172
2102,Seton Hall,Virginia Tech,0.607668563,0.392331437
2103,Seton Hall,Washington,0.431047064,0.568952936
2104,Seton Hall,Wisconsin,0.261714065,0.738285935
2105,Seton Hall,Wofford,0.608346421,0.391653579
2106,Seton Hall,Yale,0.728677313,0.271322687
2107,St. John's (NY),Saint Louis,0.818548644,0.181451356
2108,St. John's (NY),Saint Mary's,0.412118457,0.587881543
2109,St. John's (NY),Syracuse,0.118006373,0.881993627
2110,St. John's (NY),Temple,0.389910708,0.610089292
2111,St. John's (NY),Tennessee,0.288575164,0.711424836
2112,St. John's (NY),Texas Tech,0.384097451,0.615902549
2113,St. John's (NY),UC-Irvine,0.775742336,0.224257664
2114,St. John's (NY),Central Florida,0.803941096,0.196058904
2115,St. John's (NY),Utah State,0.786373792,0.213626208
2116,St. John's (NY),VCU,0.357772914,0.642227086
2117,St. John's (NY),Vermont,0.639304839,0.360695161
2118,St. John's (NY),Villanova,0.396934785,0.603065215
2119,St. John's (NY),Virginia,0.252788272,0.747211728
2120,St. John's (NY),Virginia Tech,0.402423833,0.597576167
